"STATION","NAME","DATE","DLY-CLDD-BASE45","DLY-CLDD-BASE50","DLY-CLDD-BASE55","DLY-CLDD-BASE57","DLY-CLDD-BASE60","DLY-CLDD-BASE70","DLY-CLDD-BASE72","DLY-CLDD-NORMAL","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-GRDD-BASE40","DLY-GRDD-BASE45","DLY-GRDD-BASE50","DLY-GRDD-BASE55","DLY-GRDD-BASE57","DLY-GRDD-BASE60","DLY-GRDD-BASE65","DLY-GRDD-BASE70","DLY-GRDD-BASE72","DLY-GRDD-TB4886","DLY-GRDD-TB5086","DLY-HTDD-BASE40","DLY-HTDD-BASE45","DLY-HTDD-BASE50","DLY-HTDD-BASE55","DLY-HTDD-BASE57","DLY-HTDD-BASE60","DLY-HTDD-NORMAL","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-04","21","16","11","9","7","1","1","3","20.4","7.1","26","21","16","11","9","7","3","1","1","18","17","0","0","-7777","-7777","-7777","1","2","0.05","0.17","0.46","31.9","204","68","21",,,,"0","0","0","0","0",,,,"0","0","0","0","66.3","6.0","76.5","6.7","56.1","7.3","0.40","0.0","26.55","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-05","21","16","11","9","7","1","1","3","20.4","7.1","26","21","16","11","9","7","3","1","1","18","16","0","0","-7777","-7777","-7777","1","2","0.05","0.17","0.46","31.9","204","68","22",,,,"0","0","0","0","0",,,,"0","0","0","0","66.0","6.0","76.2","6.7","55.8","7.3","0.50","0.0","26.65","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-06","21","16","11","9","6","1","1","3","20.4","7.2","26","21","16","11","9","6","3","1","1","18","16","0","0","-7777","-7777","-7777","1","2","0.05","0.17","0.46","32.1","204","68","22",,,,"0","0","0","0","0",,,,"0","0","0","0","65.7","6.1","75.9","6.8","55.4","7.3","0.60","0.0","26.75","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-07","20","15","10","9","6","1","-7777","3","20.5","7.2","25","20","15","10","9","6","3","1","-7777","18","16","0","0","-7777","-7777","-7777","1","2","0.05","0.17","0.46","32.2","205","69","22",,,,"0","0","0","0","0",,,,"0","0","0","0","65.3","6.1","75.5","6.8","55.1","7.4","0.70","0.0","26.85","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-08","20","15","10","8","6","1","-7777","2","20.5","7.2","25","20","15","10","8","6","2","1","-7777","17","15","0","0","-7777","-7777","-7777","1","2","0.05","0.17","0.46","32.4","206","69","23",,,,"0","0","0","0","0",,,,"0","0","0","0","65.0","6.2","75.2","6.8","54.7","7.4","0.80","0.0","26.95","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-09","20","15","10","8","5","1","-7777","2","20.5","7.2","25","20","15","10","8","5","2","1","-7777","17","15","0","0","-7777","-7777","-7777","1","3","0.05","0.17","0.46","32.6","206","69","23",,,,"0","0","0","0","0",,,,"0","0","0","0","64.6","6.2","74.9","6.8","54.4","7.5","0.91","0.0","27.06","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-10","19","14","9","8","5","1","-7777","2","20.5","7.2","24","19","14","9","8","5","2","1","-7777","17","15","0","0","-7777","-7777","-7777","1","3","0.05","0.16","0.46","32.8","207","69","24",,,,"0","0","0","0","0",,,,"0","0","0","0","64.3","6.2","74.5","6.9","54.0","7.5","1.01","0.0","27.16","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-11","19","14","9","7","5","1","-7777","2","20.5","7.2","24","19","14","9","7","5","2","1","-7777","16","15","0","0","-7777","-7777","-7777","1","3","0.05","0.16","0.45","32.9","207","69","24",,,,"0","0","0","0","0",,,,"0","0","0","0","63.9","6.3","74.1","6.9","53.6","7.5","1.12","0.0","27.27","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-12","18","14","9","7","5","1","-7777","2","20.5","7.2","23","18","14","9","7","5","2","1","-7777","16","14","0","0","-7777","-7777","-7777","1","3","0.05","0.16","0.45","33.1","208","70","24",,,,"0","0","0","0","0","-6666","-6666","-6666","-5555","0","0","0","63.5","6.3","73.8","6.9","53.2","7.6","1.22","0.0","27.37","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-13","18","13","8","7","4","1","-7777","2","20.5","7.2","23","18","13","8","7","4","2","1","-7777","16","14","0","0","-7777","-7777","1","1","4","0.04","0.16","0.45","33.3","208","70","25",,,,"0","0","0","0","0","-6666","-6666","-6666","-5555","0","0","0","63.1","6.4","73.4","7.0","52.8","7.6","1.32","0.0","27.47","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-14","18","13","8","6","4","-7777","-7777","2","20.6","7.2","23","18","13","8","6","4","2","-7777","-7777","15","14","0","0","-7777","-7777","1","2","4","0.04","0.16","0.45","33.5","210","70","25",,,,"0","0","0","0","0","-6666","-6666","-6666","-5555","0","0","0","62.7","6.4","73.0","7.0","52.4","7.7","1.43","0.0","27.58","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-15","17","12","8","6","4","-7777","-7777","2","20.6","7.2","22","17","12","8","6","4","2","-7777","-7777","15","13","0","0","-7777","-7777","1","2","4","0.04","0.16","0.45","33.7","211","71","26",,,,"0","0","0","0","0","-6666","-6666","-6666","-5555","0","0","0","62.3","6.5","72.6","7.1","52.0","7.7","1.53","0.0","27.68","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-16","17","12","7","6","4","-7777","-7777","1","20.6","7.2","22","17","12","7","6","4","1","-7777","-7777","15","13","0","-7777","-7777","-7777","1","2","4","0.04","0.16","0.45","33.9","211","71","26",,,,"0","0","0","0","0","-6666","-6666","-6666","-5555","0","0","0","61.9","6.5","72.2","7.1","51.6","7.7","1.64","0.0","27.79","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-17","16","12","7","5","4","-7777","-7777","1","20.6","7.2","21","16","12","7","5","4","1","-7777","-7777","14","13","0","-7777","-7777","1","1","2","5","0.04","0.16","0.45","34.0","212","71","26",,,,"0","0","0","0","0","-6666","-6666","-6666","-5555","0","0","0","61.5","6.6","71.8","7.1","51.2","7.8","1.75","0.0","27.90","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-18","16","11","7","5","3","-7777","-7777","1","20.6","7.2","21","16","11","7","5","3","1","-7777","-7777","14","12","0","-7777","-7777","1","1","2","5","0.04","0.16","0.45","34.2","213","72","27","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","61.1","6.6","71.4","7.2","50.8","7.8","1.87","0.0","28.02","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-19","16","11","6","5","3","-7777","-7777","1","20.7","7.2","21","16","11","6","5","3","1","-7777","-7777","14","12","0","-7777","-7777","1","1","2","5","0.04","0.16","0.44","34.3","214","72","27","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","60.7","6.6","71.0","7.2","50.3","7.9","1.98","0.0","28.13","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-20","15","10","6","5","3","-7777","-7777","1","20.7","7.2","20","15","10","6","5","3","1","-7777","-7777","13","12","0","-7777","-7777","1","1","3","6","0.04","0.16","0.44","34.4","214","72","27","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","60.2","6.7","70.6","7.3","49.9","7.9","2.10","0.0","28.25","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-21","15","10","6","4","3","-7777","-7777","1","20.7","7.2","20","15","10","6","4","3","1","-7777","-7777","13","12","-7777","-7777","-7777","1","2","3","6","0.04","0.16","0.44","34.6","214","72","27","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","59.8","6.7","70.1","7.3","49.5","7.9","2.23","0.0","28.38","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-22","14","10","5","4","3","-7777","-7777","1","20.7","7.2","19","14","10","5","4","3","1","-7777","-7777","13","11","-7777","-7777","-7777","1","2","3","7","0.04","0.16","0.44","34.7","215","73","27","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","59.4","6.8","69.7","7.4","49.0","8.0","2.35","0.0","28.50","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-23","14","9","5","4","2","-7777","-7777","1","20.7","7.2","19","14","9","5","4","2","1","-7777","-7777","12","11","-7777","-7777","-7777","1","2","3","7","0.04","0.16","0.44","34.9","215","73","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","58.9","6.8","69.3","7.4","48.6","8.0","2.47","0.0","28.62","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-24","14","9","5","4","2","-7777","-7777","1","20.7","7.2","18","14","9","5","4","2","1","-7777","-7777","12","11","-7777","-7777","-7777","1","2","4","7","0.04","0.16","0.44","34.9","214","73","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","58.5","6.9","68.9","7.5","48.1","8.1","2.59","0.0","28.74","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-25","13","8","5","3","2","-7777","-7777","1","20.8","7.2","18","13","8","5","3","2","1","-7777","-7777","12","10","-7777","-7777","-7777","2","2","4","8","0.04","0.16","0.44","35.0","214","74","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","58.1","6.9","68.4","7.5","47.7","8.1","2.71","0.0","28.86","43.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-26","13","8","4","3","2","-7777","-7777","1","20.8","7.2","18","13","8","4","3","2","1","-7777","-7777","11","10","-7777","-7777","-7777","2","3","4","8","0.04","0.16","0.43","35.1","215","74","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","57.6","7.0","68.0","7.6","47.2","8.1","2.82","0.1","28.97","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-27","12","8","4","3","2","-7777","-7777","1","20.8","7.3","17","12","8","4","3","2","1","-7777","-7777","11","10","-7777","-7777","1","2","3","5","8","0.04","0.16","0.43","35.2","215","75","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","57.2","7.0","67.6","7.6","46.8","8.2","2.94","0.1","29.09","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-28","12","7","4","3","2","-7777","-7777","1","20.8","7.3","17","12","7","4","3","2","1","-7777","-7777","11","9","-7777","-7777","1","2","3","5","9","0.04","0.16","0.43","35.3","215","75","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","56.7","7.1","67.1","7.7","46.3","8.2","3.06","0.1","29.21","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-29","11","7","4","3","2","-7777","-7777","1","20.8","7.3","16","11","7","4","3","2","1","-7777","-7777","11","9","-7777","-7777","1","2","3","5","9","0.04","0.16","0.44","35.3","215","76","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","56.3","7.1","66.7","7.7","45.9","8.2","3.18","0.1","29.33","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","09-30","11","7","3","3","1","-7777","-7777","1","20.8","7.3","16","11","7","3","3","1","1","-7777","-7777","10","9","-7777","-7777","1","3","4","6","10","0.04","0.16","0.44","35.4","215","77","28","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","0","0","0","55.9","7.1","66.3","7.7","45.4","8.2","3.30","0.1","29.45","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-01","11","6","3","2","1","-7777","-7777","-7777","20.8","7.3","15","11","6","3","2","1","-7777","-7777","-7777","10","9","-7777","-7777","1","3","4","6","10","0.04","0.16","0.44","35.5","215","77","28","-6666","-6666","-6666","2","1","1","1","0","-6666","-6666","-6666","2","0","0","0","55.4","7.1","65.8","7.7","45.0","8.3","0.12","0.0","29.57","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-02","10","6","3","2","1","-7777","-7777","-7777","20.8","7.4","15","10","6","3","2","1","-7777","-7777","-7777","10","8","-7777","-7777","1","3","4","6","10","0.04","0.16","0.44","35.5","214","78","28","-6666","-6666","-6666","2","1","1","1","0","-6666","-6666","-6666","2","0","0","0","55.0","7.1","65.4","7.8","44.6","8.3","0.24","0.0","29.69","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-03","10","6","3","2","1","-7777","-7777","-7777","20.8","7.4","15","10","6","3","2","1","-7777","-7777","-7777","9","8","-7777","-7777","1","3","4","7","11","0.04","0.17","0.44","35.4","214","78","28","-6666","-6666","-6666","2","1","1","1","0","-6666","-6666","-6666","2","0","0","0","54.6","7.1","65.0","7.8","44.2","8.3","0.36","0.0","29.81","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-04","9","6","3","2","1","-7777","-7777","-7777","20.8","7.4","14","9","6","3","2","1","-7777","-7777","-7777","9","8","-7777","-7777","1","4","5","7","11","0.04","0.17","0.44","35.3","214","78","28","-6666","-6666","-6666","2","1","1","1","0","-6666","-6666","-6666","2","0","0","0","54.2","7.1","64.6","7.8","43.7","8.3","0.48","0.0","29.93","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-05","9","5","3","2","1","-7777","-7777","-7777","20.8","7.5","14","9","5","3","2","1","-7777","-7777","-7777","9","8","-7777","-7777","2","4","5","7","12","0.04","0.17","0.44","35.2","213","79","28","-6666","-6666","-6666","2","1","1","1","0","-6666","-6666","-6666","2","0","0","0","53.7","7.1","64.1","7.8","43.3","8.3","0.60","0.0","30.05","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-06","9","5","2","2","1","-7777","-7777","-7777","20.8","7.5","13","9","5","2","2","1","-7777","-7777","-7777","9","7","-7777","-7777","2","4","5","8","12","0.04","0.17","0.44","35.1","212","79","28","-6666","-6666","-6666","2","1","1","1","0","-6666","-6666","-6666","2","0","0","0","53.3","7.1","63.7","7.9","42.9","8.3","0.72","0.0","30.17","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-07","8","5","2","2","1","-7777","-7777","-7777","20.8","7.5","13","8","5","2","2","1","-7777","-7777","-7777","8","7","-7777","1","2","4","6","8","12","0.04","0.17","0.44","35.0","211","78","27","-6666","-6666","-6666","3","1","1","1","0","-6666","-6666","-6666","2","0","0","0","52.9","7.1","63.3","7.9","42.5","8.2","0.83","0.1","30.28","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-08","8","4","2","1","1","-7777","-7777","-7777","20.8","7.5","13","8","4","2","1","1","-7777","-7777","-7777","8","7","-7777","1","2","5","6","8","13","0.04","0.17","0.45","34.9","210","79","27","-6666","-6666","-6666","3","1","1","1","0","-6666","-6666","-6666","2","0","0","0","52.5","7.1","62.9","7.9","42.1","8.2","0.95","0.1","30.40","43.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-09","8","4","2","1","1","-7777","-7777","-7777","20.8","7.6","12","8","4","2","1","1","-7777","-7777","-7777","8","7","-7777","1","2","5","6","9","13","0.04","0.17","0.45","34.8","210","79","27","-6666","-6666","-6666","3","1","1","1","0","-6666","-6666","-6666","2","0","0","0","52.1","7.1","62.5","8.0","41.7","8.2","1.07","0.1","30.52","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-10","7","4","2","1","1","-7777","-7777","-7777","20.7","7.6","12","7","4","2","1","1","-7777","-7777","-7777","8","6","-7777","1","2","5","6","9","13","0.04","0.17","0.45","34.7","209","79","26","-6666","-6666","-6666","3","1","1","1","0","-6666","-6666","-6666","2","0","0","0","51.7","7.1","62.1","8.0","41.4","8.2","1.19","0.1","30.64","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-11","7","4","2","1","1","-7777","-7777","-7777","20.7","7.6","11","7","4","2","1","1","-7777","-7777","-7777","7","6","-7777","1","2","5","7","9","14","0.04","0.17","0.45","34.6","208","79","26","-6666","-6666","-6666","4","1","1","1","0","-6666","-6666","-6666","2","0","0","0","51.3","7.1","61.7","8.0","41.0","8.2","1.32","0.1","30.77","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-12","7","3","1","1","-7777","-7777","-7777","-7777","20.6","7.6","11","7","3","1","1","-7777","-7777","-7777","-7777","7","6","-7777","1","2","5","7","10","14","0.04","0.17","0.45","34.5","208","80","26","-6666","-6666","-6666","4","1","1","1","0","-6666","-6666","-6666","2","0","0","0","50.9","7.1","61.3","8.0","40.6","8.1","1.45","0.1","30.90","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-13","6","3","1","1","-7777","-7777","-7777","-7777","20.6","7.7","11","6","3","1","1","-7777","-7777","-7777","-7777","7","6","-7777","1","3","6","7","10","15","0.04","0.17","0.45","34.4","207","80","26","-6666","-6666","-6666","5","1","1","1","0","-6666","-6666","-6666","2","0","0","0","50.6","7.1","60.9","8.1","40.3","8.1","1.57","0.1","31.02","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-14","6","3","1","1","-7777","-7777","-7777","-7777","20.5","7.7","10","6","3","1","1","-7777","-7777","-7777","-7777","7","6","-7777","1","3","6","7","10","15","0.04","0.17","0.45","34.4","206","80","26","-6666","-6666","-6666","5","1","1","1","0","-6666","-6666","-6666","2","0","0","0","50.2","7.1","60.5","8.1","39.9","8.1","1.70","0.1","31.15","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-15","6","3","1","1","-7777","-7777","-7777","-7777","20.5","7.7","10","6","3","1","1","-7777","-7777","-7777","-7777","6","5","-7777","1","3","6","8","10","15","0.04","0.17","0.45","34.3","206","80","26","-6666","-6666","-6666","6","1","1","1","0","-6666","-6666","-6666","2","0","0","0","49.8","7.1","60.1","8.1","39.6","8.1","1.83","0.1","31.28","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-16","6","3","1","1","-7777","-7777","0","-7777","20.4","7.8","10","6","3","1","1","-7777","-7777","-7777","0","6","5","-7777","1","3","6","8","11","16","0.04","0.17","0.45","34.3","205","80","26","-6666","-6666","-6666","7","2","1","1","0","-6666","-6666","-6666","3","0","0","0","49.5","7.2","59.7","8.2","39.3","8.1","1.95","0.1","31.40","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-17","5","2","1","1","-7777","-7777","0","-7777","20.4","7.8","9","5","2","1","1","-7777","-7777","-7777","0","6","5","-7777","1","3","7","8","11","16","0.04","0.17","0.45","34.3","205","80","26","-6666","-6666","-6666","8","2","1","1","0","-6666","-6666","-6666","3","0","0","0","49.1","7.2","59.3","8.2","39.0","8.1","2.07","0.1","31.52","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-18","5","2","1","-7777","-7777","-7777","0","-7777","20.3","7.8","9","5","2","1","-7777","-7777","-7777","-7777","0","6","5","-7777","1","4","7","9","11","16","0.04","0.17","0.46","34.3","204","80","26","-6666","-6666","-6666","9","2","1","1","0","-6666","-6666","-6666","4","0","0","0","48.8","7.2","58.9","8.2","38.6","8.1","2.19","0.2","31.64","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-19","5","2","1","-7777","-7777","-7777","0","-7777","20.2","7.8","9","5","2","1","-7777","-7777","-7777","-7777","0","6","5","-7777","1","4","7","9","12","17","0.04","0.17","0.46","34.3","204","81","26","-6666","-6666","-6666","10","3","1","1","0","-6666","-6666","-6666","4","0","0","0","48.4","7.2","58.6","8.3","38.3","8.0","2.31","0.2","31.76","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-20","5","2","1","-7777","-7777","-7777","0","-7777","20.1","7.8","8","5","2","1","-7777","-7777","-7777","-7777","0","5","4","-7777","1","4","8","9","12","17","0.04","0.17","0.46","34.4","204","81","26","-6666","-6666","-6666","11","3","1","1","0","-6666","-6666","-6666","5","0","0","0","48.1","7.2","58.2","8.3","38.1","8.0","2.42","0.2","31.87","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-21","4","2","1","-7777","-7777","0","0","-7777","20.0","7.8","8","4","2","1","-7777","-7777","-7777","0","0","5","4","-7777","2","4","8","10","12","17","0.04","0.17","0.46","34.3","204","81","26","-6666","-6666","-6666","13","3","1","1","0","-6666","-6666","-6666","6","-5555","0","0","47.8","7.2","57.8","8.3","37.8","8.0","2.54","0.2","31.99","43.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-22","4","2","1","-7777","-7777","0","0","-7777","19.9","7.8","8","4","2","1","-7777","-7777","-7777","0","0","5","4","-7777","2","4","8","10","13","18","0.04","0.17","0.46","34.3","204","81","26","-6666","-6666","-6666","14","4","1","1","0","-6666","-6666","-6666","7","-5555","-5555","0","47.5","7.2","57.4","8.3","37.5","8.0","2.65","0.2","32.10","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-23","4","2","1","-7777","-7777","0","0","-7777","19.8","7.8","7","4","2","1","-7777","-7777","-7777","0","0","5","4","-7777","2","5","8","10","13","18","0.04","0.17","0.46","34.4","204","81","26","-6666","-6666","-6666","16","5","1","1","0","-6666","-6666","-6666","8","-5555","-5555","0","47.1","7.2","57.0","8.3","37.2","8.0","2.77","0.2","32.22","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-24","4","2","1","-7777","-7777","0","0","-7777","19.7","7.7","7","4","2","1","-7777","-7777","-7777","0","0","5","4","-7777","2","5","9","10","13","18","0.04","0.17","0.46","34.4","204","81","27","-6666","-6666","-6666","18","5","1","1","0","-6666","-6666","-6666","9","-5555","-5555","0","46.8","7.2","56.7","8.4","37.0","8.0","2.88","0.2","32.33","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-25","4","2","1","-7777","-7777","0","0","-7777","19.6","7.7","7","4","2","1","-7777","-7777","-7777","0","0","5","4","-7777","2","5","9","11","14","19","0.04","0.17","0.46","34.4","204","81","27","-6666","-6666","-6666","19","6","1","1","0","-6666","-6666","-6666","10","-5555","-5555","0","46.5","7.2","56.3","8.4","36.7","8.0","2.99","0.2","32.44","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-26","4","2","-7777","-7777","-7777","0","0","-7777","19.5","7.7","7","4","2","-7777","-7777","-7777","-7777","0","0","4","4","1","2","5","9","11","14","19","0.04","0.17","0.46","34.4","204","81","27","-6666","-6666","-6666","21","6","2","1","0","-6666","-6666","-6666","11","-5555","-5555","0","46.2","7.3","55.9","8.4","36.5","8.0","3.10","0.2","32.55","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-27","3","1","-7777","-7777","-7777","0","0","-7777","19.3","7.7","7","3","1","-7777","-7777","-7777","-7777","0","0","4","3","1","2","6","10","11","14","19","0.04","0.17","0.46","34.4","204","81","27","-6666","-6666","-6666","23","7","2","1","0","-6666","-6666","-6666","13","-5555","-5555","0","45.9","7.3","55.6","8.5","36.2","8.0","3.22","0.2","32.67","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-28","3","1","-7777","-7777","-7777","0","0","-7777","19.2","7.7","6","3","1","-7777","-7777","-7777","-7777","0","0","4","3","1","3","6","10","12","15","19","0.04","0.17","0.46","34.5","204","80","26","-6666","-6666","-6666","25","8","2","1","0","-6666","-6666","-6666","14","-5555","-5555","0","45.6","7.3","55.2","8.5","36.0","8.0","3.33","0.2","32.78","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-29","3","1","-7777","-7777","-7777","0","0","-7777","19.1","7.7","6","3","1","-7777","-7777","-7777","-7777","0","0","4","3","1","3","6","10","12","15","20","0.04","0.16","0.46","34.5","204","80","26","-6666","-6666","-6666","28","9","2","1","0","-6666","-6666","-6666","16","-5555","-5555","0","45.3","7.4","54.8","8.6","35.8","8.0","3.45","0.2","32.90","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-30","3","1","-7777","-7777","-7777","0","0","-7777","18.9","7.6","6","3","1","-7777","-7777","-7777","-7777","0","0","4","3","1","3","6","10","12","15","20","0.04","0.16","0.46","34.6","204","79","26","-6666","-6666","-6666","30","10","2","1","0","-6666","-6666","-6666","17","-5555","-5555","0","45.0","7.4","54.4","8.6","35.5","8.0","3.56","0.3","33.01","43.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","10-31","3","1","-7777","-7777","-7777","0","0","-7777","18.8","7.6","6","3","1","-7777","-7777","-7777","-7777","0","0","4","3","1","3","7","11","13","15","20","0.04","0.16","0.45","34.8","205","79","26","-6666","-6666","-6666","32","11","2","1","0","-6666","-6666","-6666","19","-5555","-5555","0","44.7","7.4","54.1","8.7","35.3","8.0","3.68","0.3","33.13","43.9"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-01","3","1","-7777","-7777","-7777","0","0","-7777","18.6","7.6","6","3","1","-7777","-7777","-7777","-7777","0","0","4","3","1","3","7","11","13","16","21","0.04","0.16","0.45","35.0","206","79","26","-6666","-6666","-6666","35","12","2","1","0","-6666","-6666","-6666","21","5","3","0","44.4","7.5","53.7","8.7","35.1","8.1","0.11","0.0","33.24","43.9"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-02","3","1","-7777","-7777","-7777","0","0","-7777","18.5","7.6","5","3","1","-7777","-7777","-7777","-7777","0","0","3","3","1","4","7","11","13","16","21","0.04","0.16","0.45","35.2","206","79","25","-6666","-6666","-6666","38","13","2","1","0","-6666","-6666","-6666","23","6","3","0","44.1","7.5","53.3","8.7","34.9","8.1","0.23","0.1","33.36","43.9"
